"","X","WID","n_reg","n_dam","n_basin","res_vol","iw_vol","DOF","DOR","USE","SED","RDD","URB","uparea","order","b","pval","fdi_mean","group","RL"
"257",50801,77041781,45,1,319,1014.7,1014.7,12.0554508826576,6.12267841590236,1.04670846100231,5.69650811325801,1.60629780174796,0,12862.6274590914,4,0.0008796148,0.00366560370224007,0.206547304485714,"(0,0.1]",14.1065830721003
"258",51066,77046336,128,8,617,212,212,7.03974852801529,9.18423158616262,3.8416531506316,5.05209386079787,1.42517018051308,0.16744246710593,26504.0184051168,5,0.001109378,0.0261708908378838,0.309435645314286,"(0,0.1]",20.7455429497569
"259",51084,77047970,42,4,303,20,20,5.39561319859301,1.36245821636231,0.131803280750259,3.42074504439917,2.17142950753208,0.3557121382385,12861.8546541529,4,0.001310561,0.0304360620926451,0.611185481085714,"(0,0.1]",13.8613861386139
"260",52135,78003924,0,0,431,0,0,0,0,0,0,0.153422273730042,0,20692.388015072,5,0.00136968,0.000724929304053229,0.542235648028571,"(0,0.1]",0
"261",52171,78004655,14,0,1124,0,0,0.623556701526099,0.0299811402991997,0.00613879012706228,0.155794352624416,0.130141458318327,0.0124510671956683,52557.4237463391,5,0.001120184,0.000998225384171292,0.4196101366,"(0,0.1]",1.24555160142349
"262",52833,78018921,2184,161,14432,61433.5,13871,10.1914840406639,5.40092422674233,1.47087775097772,6.72035838065369,0.573386058675505,0.907380551902806,651908.287472192,8,0.002314081,0.000210466228479403,1.41814918682857,"(0,0.1]",15.1330376940133
"263",52869,78024020,25,4,255,85.1,18.5,5.48341555782393,1.03820982587104,0.137647060173399,3.20656495264978,1.00823529666545,0.174568628797344,12110.5534210093,5,0.001229599,0.00225936064356749,0.823791549,"(0,0.1]",9.80392156862745
"264",52891,78027134,68,6,305,775,158.3,9.16770603930364,4.48668804325041,0.247213117192026,7.67047448322319,1.00910492077714,1.03811290723379,13396.0232868703,5,0.001483191,0.00000431552497124242,1.19100701888571,"(0,0.1]",22.2950819672131
"265",53263,81020021,80,2,18222,264.8,0,0.321916358290487,0.0253495251474285,0.000263417850893214,0.0201262377552925,0.0367861924992083,0.000321479519352197,836079.728384035,7,0.001352768,0.000297848401435682,0.424748099314286,"(0,0.1]",0.439029744265174
"266",53313,81027459,0,0,1078,0,0,0,0,0,0,0.0357416665664426,0,50611.1412222017,6,0.003402017,0.000000464776587403838,1.13980305822857,"(0,0.1]",0
"267",53415,81030776,1,0,2596,0,0,0,0,0.0000384763376260546,0,0,0,116258.972119983,6,0.002541275,0.00000156212484411175,0.5237734262,"(0,0.1]",0.0385208012326656
"268",53705,81035794,0,0,489,0,0,0,0,0,0,0,0,24820.5515369793,5,0.0009740059,0.000210466228479403,0.601777505142857,"(0,0.1]",0
"269",54808,83002788,0,0,1152,0,0,0,0,0,0,0,0,51102.6305010412,5,0.0004154611,0.0191672520432152,0.2193175894,"(0,0.1]",0
"270",55505,83019371,0,0,471,0,0,0,0,0,0,0,0,20221.8138966303,5,0.001046719,0.00249302753224377,0.589580689428571,"(0,0.1]",0
"271",55698,84000504,0,0,251,0,0,0,0,0,0,0,0,10415.7628275359,4,0.0005854495,0.00989568839126326,0.243895276057143,"(0,0.1]",0
